	fpr	tpr	threshold	train_type	disease
9	0.38095238095238093	0.5	-0.08735145209354755	test	PanCan
10	0.42857142857142855	0.5	-0.253097925458447	test	PanCan
11	0.47619047619047616	0.5	-0.2627863043271922	test	PanCan
12	0.5238095238095238	0.5	-0.4906084702055634	test	PanCan
13	0.5714285714285714	0.5	-0.6825456577111034	test	PanCan
14	0.6190476190476191	0.5	-0.6966609055884937	test	PanCan
15	0.6666666666666666	0.5	-0.7874707300650591	test	PanCan
16	0.7142857142857143	0.5	-0.8047993320572725	test	PanCan
17	0.7619047619047619	0.5	-0.8095669641901854	test	PanCan
18	0.8095238095238095	0.5	-0.8229051856711603	test	PanCan
19	0.8095238095238095	1.0	-1.0617655706475069	test	PanCan
20	0.8571428571428571	1.0	-1.1689072215537175	test	PanCan
21	0.9047619047619048	1.0	-1.243686948022714	test	PanCan
22	0.9523809523809523	1.0	-1.360540407171687	test	PanCan
23	1.0	1.0	-1.643674112625447	test	PanCan
0	0.0	0.0	4.834566007963338	cv	PanCan
1	0.0053475935828877	0.0	3.834566007963338	cv	PanCan
2	0.0053475935828877	0.058823529411764705	2.5015844353138292	cv	PanCan
3	0.0053475935828877	0.11764705882352941	2.489153041246171	cv	PanCan
4	0.0106951871657754	0.11764705882352941	2.3829376338316557	cv	PanCan
5	0.016042780748663103	0.11764705882352941	2.052908831063013	cv	PanCan
6	0.0213903743315508	0.11764705882352941	1.7160025466828204	cv	PanCan
7	0.026737967914438502	0.11764705882352941	1.670818783804289	cv	PanCan
8	0.026737967914438502	0.17647058823529413	1.5315818167367112	cv	PanCan
9	0.03208556149732621	0.17647058823529413	1.433679848798496	cv	PanCan
10	0.0374331550802139	0.17647058823529413	1.094812633728452	cv	PanCan
11	0.0374331550802139	0.23529411764705882	1.0229615871336266	cv	PanCan
12	0.0427807486631016	0.23529411764705882	0.947763679727105	cv	PanCan
13	0.0427807486631016	0.29411764705882354	0.8027907053823866	cv	PanCan
14	0.0481283422459893	0.29411764705882354	0.6893167503840107	cv	PanCan
15	0.053475935828877004	0.29411764705882354	0.5866128136590572	cv	PanCan
16	0.058823529411764705	0.29411764705882354	0.5355318604977746	cv	PanCan
17	0.06417112299465241	0.29411764705882354	0.4188750654722597	cv	PanCan
18	0.06417112299465241	0.35294117647058826	0.3638572166589835	cv	PanCan
19	0.06417112299465241	0.4117647058823529	0.3534382764006452	cv	PanCan
20	0.06951871657754011	0.4117647058823529	0.31587967189137167	cv	PanCan
21	0.0748663101604278	0.4117647058823529	0.11816762773405909	cv	PanCan
22	0.08021390374331551	0.4117647058823529	0.1155787782966109	cv	PanCan
23	0.0855614973262032	0.4117647058823529	0.11271069707814485	cv	PanCan
24	0.09090909090909091	0.4117647058823529	0.0928127720370584	cv	PanCan
25	0.0962566844919786	0.4117647058823529	0.06054849954961217	cv	PanCan
26	0.10160427807486631	0.4117647058823529	-0.083578263331334	cv	PanCan
27	0.10160427807486631	0.47058823529411764	-0.12393787740257078	cv	PanCan
28	0.10695187165775401	0.47058823529411764	-0.13352662550433436	cv	PanCan
29	0.11229946524064172	0.47058823529411764	-0.20789635192119382	cv	PanCan
30	0.11764705882352941	0.47058823529411764	-0.20880752184661944	cv	PanCan
31	0.12299465240641712	0.47058823529411764	-0.29780742389392545	cv	PanCan
32	0.12299465240641712	0.5294117647058824	-0.5857104480021686	cv	PanCan
33	0.12299465240641712	0.5882352941176471	-0.6153650741809247	cv	PanCan
34	0.12834224598930483	0.5882352941176471	-0.6278810747240025	cv	PanCan
35	0.13368983957219252	0.5882352941176471	-0.6738311414938452	cv	PanCan
36	0.13903743315508021	0.5882352941176471	-0.6812364623527001	cv	PanCan
37	0.1443850267379679	0.5882352941176471	-0.6838651485697098	cv	PanCan
38	0.1443850267379679	0.6470588235294118	-0.7133694709156426	cv	PanCan
39	0.1497326203208556	0.6470588235294118	-0.7322874902268848	cv	PanCan
40	0.15508021390374332	0.6470588235294118	-0.7415650292177165	cv	PanCan
41	0.16042780748663102	0.6470588235294118	-0.7993909096821046	cv	PanCan
42	0.16042780748663102	0.7058823529411765	-0.8218480900496499	cv	PanCan
43	0.1657754010695187	0.7058823529411765	-0.8952398061937453	cv	PanCan
44	0.1711229946524064	0.7058823529411765	-0.9590697887302966	cv	PanCan
45	0.17647058823529413	0.7058823529411765	-0.988243392106432	cv	PanCan
46	0.18181818181818182	0.7058823529411765	-1.017660853782172	cv	PanCan
47	0.18716577540106952	0.7058823529411765	-1.065511606567255	cv	PanCan
48	0.1925133689839572	0.7058823529411765	-1.1282476613724255	cv	PanCan
49	0.19786096256684493	0.7058823529411765	-1.2470322756869203	cv	PanCan
50	0.20320855614973263	0.7058823529411765	-1.249506675296286	cv	PanCan
51	0.20855614973262032	0.7058823529411765	-1.2849047042572757	cv	PanCan
52	0.20855614973262032	0.7647058823529411	-1.390249023595989	cv	PanCan
53	0.21390374331550802	0.7647058823529411	-1.4238534120419606	cv	PanCan
54	0.2192513368983957	0.7647058823529411	-1.4646403533910741	cv	PanCan
55	0.22459893048128343	0.7647058823529411	-1.4667936755248197	cv	PanCan
56	0.22994652406417113	0.7647058823529411	-1.5280425607197445	cv	PanCan
57	0.23529411764705882	0.7647058823529411	-1.6171862460551147	cv	PanCan
58	0.24064171122994651	0.7647058823529411	-1.7090385271852964	cv	PanCan
59	0.24598930481283424	0.7647058823529411	-1.7297186537577125	cv	PanCan
60	0.25133689839572193	0.7647058823529411	-1.7898064053374212	cv	PanCan
61	0.25668449197860965	0.7647058823529411	-1.7940087027660907	cv	PanCan
62	0.2620320855614973	0.7647058823529411	-1.8501215040537222	cv	PanCan
63	0.2620320855614973	0.8235294117647058	-1.876777840751798	cv	PanCan
64	0.26737967914438504	0.8235294117647058	-1.8932444172933809	cv	PanCan
65	0.2727272727272727	0.8235294117647058	-1.939439740103694	cv	PanCan
66	0.27807486631016043	0.8235294117647058	-1.9396335347027902	cv	PanCan
67	0.28342245989304815	0.8235294117647058	-1.9460962823008972	cv	PanCan
68	0.2887700534759358	0.8235294117647058	-1.9562168123314274	cv	PanCan
69	0.29411764705882354	0.8235294117647058	-1.9695666931297338	cv	PanCan
70	0.2994652406417112	0.8235294117647058	-1.971441764898398	cv	PanCan
71	0.3048128342245989	0.8235294117647058	-1.9768872485826847	cv	PanCan
72	0.31016042780748665	0.8235294117647058	-1.9848672953948157	cv	PanCan
73	0.3155080213903743	0.8235294117647058	-1.9981028096537807	cv	PanCan
74	0.32085561497326204	0.8235294117647058	-2.0350766824709914	cv	PanCan
75	0.32620320855614976	0.8235294117647058	-2.045103320350014	cv	PanCan
76	0.3315508021390374	0.8235294117647058	-2.097967264794934	cv	PanCan
77	0.33689839572192515	0.8235294117647058	-2.0988080194030414	cv	PanCan
78	0.3422459893048128	0.8235294117647058	-2.110328043096917	cv	PanCan
79	0.34759358288770054	0.8235294117647058	-2.1290332144630124	cv	PanCan
80	0.35294117647058826	0.8235294117647058	-2.1404778027963305	cv	PanCan
81	0.3582887700534759	0.8235294117647058	-2.1783430980393526	cv	PanCan
82	0.36363636363636365	0.8235294117647058	-2.1946305577761938	cv	PanCan
83	0.3689839572192513	0.8235294117647058	-2.3414541851823616	cv	PanCan
84	0.37433155080213903	0.8235294117647058	-2.349647203462501	cv	PanCan
85	0.37967914438502676	0.8235294117647058	-2.392478236009078	cv	PanCan
86	0.3850267379679144	0.8235294117647058	-2.4012241432969406	cv	PanCan
87	0.39037433155080214	0.8235294117647058	-2.422647493722842	cv	PanCan
88	0.39572192513368987	0.8235294117647058	-2.4299668576148323	cv	PanCan
89	0.40106951871657753	0.8235294117647058	-2.438364117936063	cv	PanCan
90	0.40641711229946526	0.8235294117647058	-2.4685053691330503	cv	PanCan
91	0.4117647058823529	0.8235294117647058	-2.5213558178481867	cv	PanCan
92	0.41711229946524064	0.8235294117647058	-2.527623822791375	cv	PanCan
93	0.42245989304812837	0.8235294117647058	-2.557575876490375	cv	PanCan
94	0.42780748663101603	0.8235294117647058	-2.56775068748239	cv	PanCan
95	0.43315508021390375	0.8235294117647058	-2.5706627129462185	cv	PanCan
96	0.4385026737967914	0.8235294117647058	-2.6166497730940277	cv	PanCan
97	0.44385026737967914	0.8235294117647058	-2.623140475368866	cv	PanCan
98	0.44919786096256686	0.8235294117647058	-2.6474221517273295	cv	PanCan
99	0.45454545454545453	0.8235294117647058	-2.6556886093859995	cv	PanCan
100	0.45989304812834225	0.8235294117647058	-2.690004422534486	cv	PanCan
101	0.46524064171123	0.8235294117647058	-2.703081451559299	cv	PanCan
102	0.47058823529411764	0.8235294117647058	-2.7342351365515443	cv	PanCan
103	0.47593582887700536	0.8235294117647058	-2.743536978045464	cv	PanCan
104	0.48128342245989303	0.8235294117647058	-2.773256322778032	cv	PanCan
105	0.48663101604278075	0.8235294117647058	-2.775028227184304	cv	PanCan
106	0.4919786096256685	0.8235294117647058	-2.7895113663872557	cv	PanCan
107	0.49732620320855614	0.8235294117647058	-2.810568727109928	cv	PanCan
108	0.5026737967914439	0.8235294117647058	-2.813327956105959	cv	PanCan
109	0.5080213903743316	0.8235294117647058	-2.8137431907238293	cv	PanCan
110	0.5133689839572193	0.8235294117647058	-2.8171362492811616	cv	PanCan
111	0.5187165775401069	0.8235294117647058	-2.8623350251201174	cv	PanCan
112	0.5240641711229946	0.8235294117647058	-2.894314880495373	cv	PanCan
113	0.5294117647058824	0.8235294117647058	-2.9114441980777945	cv	PanCan
114	0.5347593582887701	0.8235294117647058	-2.943224214826288	cv	PanCan
115	0.5401069518716578	0.8235294117647058	-2.9898167089356766	cv	PanCan
116	0.5454545454545454	0.8235294117647058	-2.991144321268216	cv	PanCan
117	0.5508021390374331	0.8235294117647058	-3.0325061308127763	cv	PanCan
118	0.5561497326203209	0.8235294117647058	-3.049685132041943	cv	PanCan
119	0.5614973262032086	0.8235294117647058	-3.10658323864426	cv	PanCan
120	0.5668449197860963	0.8235294117647058	-3.146151232561134	cv	PanCan
121	0.5721925133689839	0.8235294117647058	-3.1557184504438456	cv	PanCan
122	0.5775401069518716	0.8235294117647058	-3.197732936323101	cv	PanCan
123	0.5828877005347594	0.8235294117647058	-3.2731948465247758	cv	PanCan
124	0.5882352941176471	0.8235294117647058	-3.288072205238597	cv	PanCan
125	0.5935828877005348	0.8235294117647058	-3.3381796132091317	cv	PanCan
126	0.5989304812834224	0.8235294117647058	-3.3556536619383674	cv	PanCan
127	0.6042780748663101	0.8235294117647058	-3.3589269323464217	cv	PanCan
128	0.6096256684491979	0.8235294117647058	-3.3736006004058803	cv	PanCan
129	0.6149732620320856	0.8235294117647058	-3.3758784443716037	cv	PanCan
130	0.6203208556149733	0.8235294117647058	-3.395652938004526	cv	PanCan
131	0.6256684491978609	0.8235294117647058	-3.4199382275163743	cv	PanCan
132	0.6310160427807486	0.8235294117647058	-3.4325144051170255	cv	PanCan
133	0.6363636363636364	0.8235294117647058	-3.4553831890035203	cv	PanCan
134	0.6417112299465241	0.8235294117647058	-3.4673534337445457	cv	PanCan
135	0.6470588235294118	0.8235294117647058	-3.46756836630704	cv	PanCan
136	0.6524064171122995	0.8235294117647058	-3.4811377836729474	cv	PanCan
137	0.6577540106951871	0.8235294117647058	-3.5000385776214746	cv	PanCan
138	0.6631016042780749	0.8235294117647058	-3.514330134147705	cv	PanCan
139	0.6684491978609626	0.8235294117647058	-3.5200744879826384	cv	PanCan
140	0.6737967914438503	0.8235294117647058	-3.5521025040343446	cv	PanCan
141	0.679144385026738	0.8235294117647058	-3.552542838372754	cv	PanCan
142	0.6844919786096256	0.8235294117647058	-3.5964888083586772	cv	PanCan
143	0.6844919786096256	0.8823529411764706	-3.607501378708217	cv	PanCan
144	0.6898395721925134	0.8823529411764706	-3.641911775949348	cv	PanCan
145	0.6951871657754011	0.8823529411764706	-3.6577143000133847	cv	PanCan
146	0.7005347593582888	0.8823529411764706	-3.6972375604614798	cv	PanCan
147	0.7058823529411765	0.8823529411764706	-3.75601575693014	cv	PanCan
148	0.7112299465240641	0.8823529411764706	-3.7871615569524297	cv	PanCan
149	0.7165775401069518	0.8823529411764706	-3.8095694230128396	cv	PanCan
150	0.7219251336898396	0.8823529411764706	-3.829539753014925	cv	PanCan
151	0.7272727272727273	0.8823529411764706	-3.8727115911343217	cv	PanCan
152	0.732620320855615	0.8823529411764706	-3.874872075628325	cv	PanCan
153	0.7379679144385026	0.8823529411764706	-3.9241255154509043	cv	PanCan
154	0.7433155080213903	0.8823529411764706	-3.9502536072471046	cv	PanCan
155	0.7486631016042781	0.8823529411764706	-3.9529151996215344	cv	PanCan
156	0.7540106951871658	0.8823529411764706	-3.9969253374639098	cv	PanCan
157	0.7593582887700535	0.8823529411764706	-4.014210208438957	cv	PanCan
158	0.7647058823529411	0.8823529411764706	-4.020974116891719	cv	PanCan
159	0.7700534759358288	0.8823529411764706	-4.042437810434824	cv	PanCan
160	0.7754010695187166	0.8823529411764706	-4.049916895138649	cv	PanCan
161	0.7807486631016043	0.8823529411764706	-4.072401475933192	cv	PanCan
162	0.786096256684492	0.8823529411764706	-4.098666155020154	cv	PanCan
163	0.7914438502673797	0.8823529411764706	-4.114337795139064	cv	PanCan
164	0.7967914438502673	0.8823529411764706	-4.135620691133095	cv	PanCan
165	0.8021390374331551	0.8823529411764706	-4.153390205544758	cv	PanCan
166	0.8074866310160428	0.8823529411764706	-4.164956913083522	cv	PanCan
167	0.8128342245989305	0.8823529411764706	-4.19830376579863	cv	PanCan
168	0.8181818181818182	0.8823529411764706	-4.232169454437203	cv	PanCan
169	0.8235294117647058	0.8823529411764706	-4.47255003794813	cv	PanCan
170	0.8235294117647058	0.9411764705882353	-4.492137934121186	cv	PanCan
171	0.8288770053475936	0.9411764705882353	-4.539384898222582	cv	PanCan
172	0.8342245989304813	0.9411764705882353	-4.540304838432764	cv	PanCan
173	0.839572192513369	0.9411764705882353	-4.5503368011667655	cv	PanCan
174	0.8449197860962567	0.9411764705882353	-4.578785240333601	cv	PanCan
175	0.8502673796791443	0.9411764705882353	-4.618108763725781	cv	PanCan
176	0.8556149732620321	0.9411764705882353	-4.6410226195965345	cv	PanCan
177	0.8609625668449198	0.9411764705882353	-4.6658013349172895	cv	PanCan
178	0.8663101604278075	0.9411764705882353	-4.693647060855459	cv	PanCan
